Complexity,Loss,Equation
1,12.416748,"1.7637606"
3,6.7191076,"x1 * x1"
4,4.5731177,"exp(x1 * -0.59630483)"
5,2.4045064,"(x1 * 0.63555574) * x1"
6,1.5433984,"x1 + exp(x1 * -0.649501)"
7,1.038536,"exp(cos(x1 * -0.60163826) * -3.411276)"
8,0.7784083,"exp(exp(cos(x1 * 0.6122001) * -1.2733983))"
9,0.03937495,"exp((cos(x1 * -0.5685686) * -2.3069751) + 1.113601)"
11,0.038261116,"exp((cos(x1 * -0.56441015) * -2.2454348) + 1.1781249) + -0.08518896"
13,0.036987424,"exp((cos(x1 * 0.57532805) * ((x1 * 0.010438586) + -2.2904477)) + 1.0744948)"
15,0.035846286,"exp((cos(x1 * -0.5620048) * ((x4 * -0.024066731) + -2.269532)) + 1.1860367) + -0.072302386"
16,0.011167709,"exp(cos(sin(x1))) * exp((cos((x1 * 0.54766214) + -3.140441) * 2.2804468) + 0.37301195)"
17,0.008219847,"exp(cos(cos(cos(x1)))) * exp((cos((x1 * 0.5554248) + -3.1410153) + 0.1834069) * 2.270412)"
19,0.007849871,"exp((cos((x1 * 0.5530701) + -3.1417425) + 0.20002711) * 2.2773552) * exp(sin(cos(sin(x1) + 0.020820186)))"
