Complexity,Loss,Equation
1,3.420951,"0.037745114"
5,2.434325,"(inv_zeta * 0.006808019) + 0.020255035"
7,1.7351195,"((inv_zeta * -0.005093715) + 0.0297397) * inv_zeta"
9,0.31349722,"(inv_zeta - 0.8746544) * (0.08451675 - (inv_zeta * 0.020011459))"
