Complexity,Loss,Equation
1,313.4727,"2.0535154"
5,30.882708,"(inv_zeta * -0.042682447) + 2.1329577"
7,6.8650126,"2.0787525 - ((inv_zeta * 0.0036826564) * inv_zeta)"
9,0.30633593,"((inv_zeta * -0.06229061) + 2.3369637) + (-0.2452986 / inv_zeta)"
11,1.7230535e-6,"(inv_zeta * -0.069948494) + ((0.68991375 / (-1.0241237 - inv_zeta)) + 2.4548512)"
13,0.0,"((inv_zeta * -0.06787833) + 2.4164772) + (((0.17683801 / inv_zeta) + -0.4757537) / inv_zeta)"
