Complexity,Loss,Equation
1,12.416748,"1.7637607"
3,6.7191076,"x1 * x1"
4,0.82918113,"sq(x1) * 0.036389384"
6,0.4558458,"(sq(x1) * 0.034509446) + 0.6423128"
7,0.14465562,"sq(cos(x1 * 0.5394038) + -1.3769066)"
9,0.02571131,"sq(cos(x1 * 0.5346841) + -1.3619368) + 0.39973712"
11,0.018551165,"sq((cos(x1 * 0.52087575) * 0.9549411) + -1.421574) + 0.29009154"
13,0.018475598,"(sq(cos((x1 + -0.00275052) * 0.52128726) + -1.486665) + 0.3489726) * 0.8331252"
14,0.012198994,"(sq(cos(x1 * 0.5307023) + -1.3659961) + cos(cos(cos(x1)))) + -0.287542"
15,0.011448179,"(sq(cos(x1 * 0.5295825) + -1.367465) + (cos(cos(x1)) * -0.849718)) + 1.0806574"
16,0.0029059425,"cos(cos(cos(x1))) + ((sq(cos(x1 * 0.50829196) + -1.5572892) + -0.6002588) * 0.7682804)"
17,0.0008947803,"(((cos(cos(x1)) * -1.2225329) + sq(cos(x1 * 0.50949687) + -1.5348095)) + 1.2935642) * 0.79462254"
19,0.00055446784,"((cos(cos(x1 * 0.90504974)) * -1.1774766) + 1.093549) + (sq(cos(x1 * 0.49178967) + -1.6346449) * 0.7251593)"
29,0.0005145209,"((cos(cos(cos(x1))) + (cos(cos(x1) * (x1 * cos(x1))) * -0.17712022)) + 0.9904372) + ((sq(cos(x1 * 0.5126567) + -1.4602952) + -1.362317) * 0.87822866)"
