Complexity,Loss,Equation
1,1.3890871e-5,"0.008736092"
2,6.2512904e-6,"decay(bsq)"
4,5.0082012e-6,"sech(bsq) * 0.5117465"
5,2.8192112e-6,"decay(decay(bsq * -0.23928714))"
6,1.1635408e-6,"decay(bsq * 0.4184806) * 0.37148052"
16,1.0484271e-6,"decay(bsq * -0.53898215) * ((decay(Pb * (Pb * -0.4856882)) * decay(bsq)) * 0.38716415)"
23,1.0422293e-6,"((decay(bsq) * (0.3679148 * decay(bsq * -0.17367423))) * decay((-0.035543025 * (Pb * Pb)) * bsq)) * decay(bsq * -0.39577255)"
25,1.0379848e-6,"(((decay(bsq) * (0.3679148 * decay(bsq * -0.17367423))) * decay(((Pb * -0.035543025) * Pb) * bsq)) * decay(bsq * -0.39577255)) * 1.0077229"
26,1.0346643e-6,"((decay(bsq * -0.17367423) * (decay(((-0.035543025 * Pb) * bsq) * Pb) * decay(bsq))) * (gaussian(0.97652555) * decay(-0.39577255 * bsq))) * 0.9771724"
