Complexity,Loss,Equation
1,40.469933,"1.0317285"
5,0.5484151,"(inv_zeta * 0.06357587) + 0.9294482"
7,0.09633018,"(-0.7129484 / (inv_zeta - -1.2431054)) + 1.2911451"
9,0.0,"0.8688947 - (inv_zeta * (-0.12738074 - (inv_zeta * -0.01396146)))"
